19900,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Bobby Trafton,12.97
19901,Fuji Slim Jewel Case CD-R,Bobby Trafton,2.12
19902,Fellowes PB300 Plastic Comb Binding Machine,Karen Carlisle,387.99
19903,SAFCO Arco Folding Chair,Speros Goranitis,276.2
19904,Newell 346,Speros Goranitis,2.88
19905,"Tyvek � Top-Opening Peel & Seel � Envelopes, Gray",Grant Thornton,35.94
19906,*Staples* Letter Opener,Tom Prescott,2.18
19907,Brown Kraft Recycled Envelopes,Bryan Spruell,16.98
19908,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Bryan Spruell,225.04
19909,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Bryan Spruell,9.49
19910,Hon 4070 Series Pagoda� Armless Upholstered Stacking Chairs,Alan Schoenberger,291.73
19911,Hon Valutask� Swivel Chairs,Alan Schoenberger,100.98
19912,"Dual Level, Single-Width Filing Carts",Alan Schoenberger,155.06
19913,Xerox 190,Patrick Bzostek,4.98
19914,Barrel Sharpener,Patrick Bzostek,3.57
19915,Newell 342,Patrick Bzostek,3.28
19916,Sharp EL500L Fraction Calculator,Victoria Pisteka,13.99
19917,"BOSTON� Ranger� #55 Pencil Sharpener, Black",Tamara Willingham,25.99
19918,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Bobby Trafton,6.81
19919,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Denny Ordway,58.14
19920,"80 Minute CD-R Spindle, 100/Pack - Staples",Roland Fjeld,39.48
19921,"Memorex 4.7GB DVD-RAM, 3/Pack",Elizabeth Moffitt,31.78
19922,Bretford CR4500 Series Slim Rectangular Table,Corey Lock,348.21
19923,GBC Wire Binding Strips,David Kendrick,31.74
19924,"Dual Level, Single-Width Filing Carts",Julia Barnett,155.06
19925,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Julia Barnett,179.99
19926,"6"" Cubicle Wall Clock, Black",Adam Hart,8.09
19927,Coloredge Poster Frame,Adam Hart,14.2
19928,StarTAC 7760,Shirley Jackson,65.99
19929,Xerox 1880,Adam Hart,35.44
19930,Xerox 194,Adam Hart,55.48
19931,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Bradley Drucker,39.98
19932,Newell 312,Bradley Drucker,5.84
19933,CF 688,Karen Carlisle,155.99
19934,Xerox 1983,Karen Carlisle,5.98
19935,Trimflex� Flexible Post Binders,Grant Thornton,21.38
19936,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Brendan Murry,39.98
19937,i2000,Brendan Murry,125.99
19938,Xerox 1898,Benjamin Venier,6.68
19939,Acco 3-Hole Punch,Jennifer Patt,4.38
19940,Fellowes Bankers Box� Staxonsteel� Drawer File/Stacking System,Jennifer Patt,64.98
19941,CF 688,Jennifer Patt,155.99
19942,Fellowes 17-key keypad for PS/2 interface,Jennifer Patt,30.73
19943,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jennifer Patt,160.98
19944,Fellowes Bankers Box� Staxonsteel� Drawer File/Stacking System,Jennifer Patt,64.98
19945,Bretford CR4500 Series Slim Rectangular Table,Jennifer Patt,348.21
19946,Avery Durable Binders,Jeremy Pistek,2.88
19947,Accessory21,Jeremy Pistek,20.99
19948,Xerox 1983,David Bremer,5.98
19949,StarTAC 7760,David Bremer,65.99
19950,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Nora Paige,29.89
19951,EcoTones� Memo Sheets,Nora Paige,4
19952,"Lifetime Advantage� Folding Chairs, 4/Carton",Harold Dahlen,218.08
19953,Honeywell Enviracaire� Portable Air Cleaner for up to 8 x 10 Room,Bobby Trafton,76.72
19954,Staples� General Use 3-Ring Binders,Bobby Trafton,1.88
19955,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Nicole Brennan,107.53
19956,GBC Plastic Binding Combs,Jennifer Patt,7.38
19957,"DAX Metal Frame, Desktop, Stepped-Edge",Jennifer Patt,20.24
19958,Eldon Simplefile� Box Office�,Jennifer Patt,12.44
19959,Avery 493,Alejandro Savely,4.91
19960,Hon 94000 Series Round Tables,Alejandro Savely,296.18
19961,Sanford Pocket Accent� Highlighters,Charles Crestani,1.6
19962,V 3600 Series,Charles Crestani,65.99
19963,Staples SlimLine Pencil Sharpener,Brendan Murry,11.97
19964,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Muhammed Lee,80.97
19965,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Muhammed Lee,5.28
19966,GBC VeloBinder Electric Binding Machine,Victoria Pisteka,120.98
19967,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Victoria Pisteka,8.32
19968,V3682,Victoria Pisteka,125.99
19969,Avery Durable Binders,Patrick Bzostek,2.88
19970,Unpadded Memo Slips,Jeremy Pistek,3.98
19971,"Cardinal Slant-D� Ring Binder, Heavy Gauge Vinyl",Maureen Gastineau,8.69
19972,Eldon Image Series Black Desk Accessories,Adam Hart,4.14
19973,SC-3160,Adam Hart,65.99
19974,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Berenike Kampe,70.98
19975,Xerox 1893,Berenike Kampe,40.99
19976,"Avery Flip-Chart Easel Binder, Black",Julia Barnett,22.38
19977,Belkin ErgoBoard� Keyboard,Julia Barnett,30.98
19978,T28 WORLD,Julia Barnett,195.99
19979,Xerox 1920,Bobby Elias,5.98
19980,Storex DuraTech Recycled Plastic Frosted Binders,Jeremy Pistek,4.24
19981,Bevis Round Conference Table Top & Single Column Base,Tom Prescott,146.34
19982,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Noel Staavos,46.94
19983,Fellowes Super Stor/Drawer� Files,Noel Staavos,161.55
19984,T65,David Bremer,195.99
19985,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Bryan Spruell,5.68
19986,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Bryan Spruell,10.14
19987,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Adam Hart,225.04
19988,Okidata ML184 Turbo Dot Matrix Printers,Bobby Elias,306.14
19989,Xerox 197,Bobby Elias,30.98
19990,"Global Push Button Manager's Chair, Indigo",Damala Kotsonis,60.89
19991,Polycom ViewStation� Adapter H323 Videoconferencing Unit,Jill Matthias,1938.02
19992,R280,Tim Taslimi,155.99
19993,"Wilson Jones 1"" Hanging DublLock� Ring Binders",Grant Thornton,5.28
19994,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Grant Thornton,4.2
19995,JM Magazine Binder,Corey Catlett,16.51
19996,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Corey Catlett,55.48
19997,Space Solutions� Industrial Galvanized Steel Shelving.,Corey Catlett,78.8
19998,KF 788,Deborah Brumfield,45.99
19999,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Jill Matthias,3.6
20000,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Harold Dahlen,7.64
20001,"Eldon Base for stackable storage shelf, platinum",Muhammed MacIntyre,38.94
20002,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Barry French,208.16
20003,"Cardinal Slant-D� Ring Binder, Heavy Gauge Vinyl",Barry French,8.69
20004,R380,Clay Rozendal,195.99
20005,Holmes HEPA Air Purifier,Carlos Soltero,21.78
20006,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Carlos Soltero,6.64
20007,"Angle-D Binders with Locking Rings, Label Holders",Carl Jackson,7.3
20008,"SAFCO Mobile Desk Side File, Wire Frame",Carl Jackson,42.76
20009,"SAFCO Commercial Wire Shelving, Black",Monica Federle,138.14
20010,Xerox 198,Dorothy Badders,4.98
20011,Xerox 1980,Neola Schneider,4.28
20012,Advantus Map Pennant Flags and Round Head Tacks,Neola Schneider,3.95
20013,Holmes HEPA Air Purifier,Carlos Daly,21.78
20014,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Carlos Daly,47.98
20015,"Wilson Jones 1"" Hanging DublLock� Ring Binders",Claudia Miner,5.28
20016,Ultra Commercial Grade Dual Valve Door Closer,Neola Schneider,39.89
20017,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Allen Rosenblatt,15.74
20018,Hon 4-Shelf Metal Bookcases,Sylvia Foulston,100.98
20019,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Sylvia Foulston,71.37
20020,g520,Jim Radford,65.99
20021,LX 788,Jim Radford,155.99
20022,Avery 52,Carlos Soltero,3.69
20023,Plymouth Boxed Rubber Bands by Plymouth,Carlos Soltero,4.71
20024,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Carl Ludwig,15.99
20025,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Carl Ludwig,4.89
20026,Newell 335,Don Miller,2.88
20027,SANFORD Liquid Accent� Tank-Style Highlighters,Annie Cyprus,2.84
20028,Canon PC940 Copier,Carl Ludwig,449.99
20029,"Tenex Personal Project File with Scoop Front Design, Black",Carlos Soltero,13.48
20030,Col-Erase� Pencils with Erasers,Grant Carroll,6.08
20031,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Don Miller,5.98
20032,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Don Miller,40.99
20033,Self-Adhesive Address Labels for Typewriters by Universal,Alan Barnes,7.31
20034,Accessory37,Alan Barnes,20.99
20035,Fuji 5.2GB DVD-RAM,Jack Garza,40.96
20036,Bevis Steel Folding Chairs,Julia West,95.95
20037,Avery Binder Labels,Eugene Barchas,3.89
20038,Hon Every-Day� Chair Series Swivel Task Chairs,Eugene Barchas,120.98
20039,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Eugene Barchas,30.98
20040,Global Troy� Executive Leather Low-Back Tilter,Edward Hooks,500.98
20041,XtraLife� ClearVue� Slant-D� Ring Binders by Cardinal,Brad Eason,7.84
20042,Computer Printout Paper with Letter-Trim Perforations,Nicole Hansen,18.97
20043,6160,Dorothy Wardle,115.99
20044,Avery 49,Aaron Bergman,2.88
20045,Hoover Portapower� Portable Vacuum,Jim Radford,4.48
20046,Timeport L7089,Annie Cyprus,125.99
20047,Avery 510,Annie Cyprus,3.75
20048,Xerox 1881,Annie Cyprus,12.28
20049,LX 788,Annie Cyprus,155.99
20050,"Cardinal Slant-D� Ring Binder, Heavy Gauge Vinyl",Annie Cyprus,8.69
20051,"Memorex 4.7GB DVD-RAM, 3/Pack",Clay Rozendal,31.78
20052,Unpadded Memo Slips,Don Jones,3.98
20053,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Beth Thompson,5.88
20054,"Eldon Expressions� Desk Accessory, Wood Pencil Holder, Oak",Frank Price,9.65
20055,Bell Sonecor JB700 Caller ID,Michelle Lonsdale,7.99
20056,Avery Arch Ring Binders,Ann Chong,58.1
20057,APC 7 Outlet Network SurgeArrest Surge Protector,Ann Chong,80.48
20058,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Joy Bell,92.23
20059,Accessory4,Joy Bell,85.99
20060,Personal Creations� Ink Jet Cards and Labels,Skye Norling,11.48
20061,High Speed Automatic Electric Letter Opener,Barry Weirich,1637.53
20062,Xerox 1966,Grant Carroll,6.48
20063,Xerox 213,Grant Carroll,6.48
20064,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Adrian Hane,28.15
20065,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Skye Norling,4.98
20066,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Skye Norling,6.35
20067,Crate-A-Files�,Andrew Gjertsen,10.9
20068,"Angle-D Binders with Locking Rings, Label Holders",Ralph Knight,7.3
20069,"80 Minute CD-R Spindle, 100/Pack - Staples",Dorothy Wardle,39.48
20070,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Dorothy Wardle,100.98
20071,12-1/2 Diameter Round Wall Clock,Dorothy Wardle,19.98
20072,SAFCO Arco Folding Chair,Grant Carroll,276.2
20073,"#10 White Business Envelopes,4 1/8 x 9 1/2",Barry Weirich,15.67
20074,3M Office Air Cleaner,Beth Paige,25.98
20075,"Global Leather and Oak Executive Chair, Black",Sylvia Foulston,300.98
20076,Xerox 1936,Nicole Hansen,19.98
20077,Xerox 214,Nicole Hansen,6.48
20078,Carina Double Wide Media Storage Towers in Natural & Black,Nicole Hansen,80.98
20079,Staples� General Use 3-Ring Binders,Beth Paige,1.88
20080,Xerox 1904,Beth Paige,6.48
20081,Luxo Professional Combination Clamp-On Lamps,Beth Paige,102.3
20082,Xerox 217,Beth Paige,6.48
20083,Revere Boxed Rubber Bands by Revere,Beth Paige,1.89
20084,"Acco Smartsocket� Table Surge Protector, 6 Color-Coded Adapter Outlets",Sylvia Foulston,62.05
20085,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Bryan Davis,279.48
20086,Hon 4070 Series Pagoda� Round Back Stacking Chairs,Joy Bell,320.98
20087,Xerox 1887,Joy Bell,18.97
20088,Xerox 1891,Joy Bell,48.91
20089,Avery 506,Alan Barnes,4.13
20090,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Grant Carroll,140.98
20091,"Lifetime Advantage� Folding Chairs, 4/Carton",Grant Carroll,218.08
20092,Microsoft Natural Multimedia Keyboard,Grant Carroll,50.98
20093,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Delfina Latchford,10.14
20094,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Don Jones,15.99
20095,Bevis Boat-Shaped Conference Table,Doug Bickford,262.11
20096,"Linden� 12"" Wall Clock With Oak Frame",Doug Bickford,33.98
20097,Newell 326,Doug Bickford,1.76
20098,Prismacolor Color Pencil Set,Jamie Kunitz,19.84
20099,Xerox Blank Computer Paper,Anthony Johnson,19.98
20100,600 Series Flip,Ralph Knight,95.99
20101,Fellowes Recycled Storage Drawers,Allen Rosenblatt,111.03
20102,Satellite Sectional Post Binders,Barry Weirich,43.41
20103,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Doug Bickford,105.34
20104,Avery 487,Carl Jackson,3.69
20105,Bevis Round Conference Table Top & Single Column Base,Brendan Dodson,146.34
20106,"GBC Twin Loop� Wire Binding Elements, 9/16"" Spine, Black",Edward Hooks,15.22
20107,Hanging Personal Folder File,Jamie Kunitz,15.7
20108,"Bevis Round Conference Table Top, X-Base",Jamie Kunitz,179.29
20109,5125,Michelle Lonsdale,200.99
20110,Electrix Halogen Magnifier Lamp,Michelle Lonsdale,194.3
20111,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Brendan Dodson,120.97
20112,Fellowes Black Plastic Comb Bindings,Hunter Glantz,5.81
20113,Polycom ViewStation� Adapter H323 Videoconferencing Unit,Sylvia Foulston,1938.02
20114,Hon GuestStacker Chair,Eugene Barchas,226.67
20115,Eldon� Wave Desk Accessories,Jim Radford,2.08
20116,Sharp AL-1530CS Digital Copier,Carlos Soltero,499.99
20117,"Tennsco Lockers, Gray",Carlos Soltero,20.98
20118,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Carlos Soltero,30.53
20119,Newell 323,Carlos Soltero,1.68
20120,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jim Radford,270.98
20121,Spiral Phone Message Books with Labels by Adams,Jim Radford,4.48
20122,Crate-A-Files�,Grant Carroll,10.9
20123,Bell Sonecor JB700 Caller ID,Grant Carroll,7.99
20124,Holmes 99% HEPA Air Purifier,Skye Norling,21.66
20125,Xerox 224,Doug Bickford,6.48
20126,Xerox 1906,Grant Carroll,35.44
20127,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Muhammed MacIntyre,15.99
20128,Xerox 188,Muhammed MacIntyre,11.34
20129,Xerox 1932,Muhammed MacIntyre,35.44
20130,GBC Linen Binding Covers,Doug Bickford,30.98
20131,GBC Recycled Grain Textured Covers,Doug Bickford,34.54
20132,"Sauder Facets Collection Library, Sky Alder Finish",Beth Thompson,170.98
20133,"Fellowes Basic 104-Key Keyboard, Platinum",Ralph Knight,20.95
20134,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Carl Jackson,207.48
20135,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Carl Jackson,58.14
20136,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Dorothy Badders,6.64
20137,Panasonic KX-P1150 Dot Matrix Printer,Dorothy Badders,145.45
20138,Newell 327,Dorothy Badders,2.21
20139,Xerox 1893,Delfina Latchford,40.99
20140,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Julia West,243.98
20141,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Julia West,39.98
20142,"DAX Copper Panel Document Frame, 5 x 7 Size",Brad Eason,12.58
20143,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Thomas Seio,48.58
20144,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Thomas Seio,105.98
20145,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Thomas Seio,7.04
20146,"Memorex Slim 80 Minute CD-R, 10/Pack",Monica Federle,9.78
20147,Aluminum Document Frame,Monica Federle,12.22
20148,"Memorex 80 Minute CD-R Spindle, 100/Pack",Michelle Lonsdale,43.98
20149,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Frank Price,34.76
20150,Accessory36,Frank Price,55.99
20151,Xerox 20,Bryan Davis,6.48
20152,Surelock� Post Binders,Don Jones,30.56
20153,Colorific� Watercolor Pencils,Carlos Soltero,5.16
20154,"*Staples* vLetter Openers, 2/Pack",Carlos Soltero,3.68
20155,Hon 4700 Series Mobuis� Mid-Back Task Chairs with Adjustable Arms,Nicole Hansen,355.98
20156,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Nicole Hansen,218.75
20157,Eldon Econocleat� Chair Mats for Low Pile Carpets,Beth Thompson,41.47
20158,Prang Drawing Pencil Set,Beth Thompson,2.78
20159,T39m,Beth Thompson,155.99
20160,Xerox 1982,Nicole Hansen,22.84
20161,Xerox 1924,Carlos Soltero,5.78
20162,Turquoise Lead Holder with Pocket Clip,Carlos Soltero,6.7
20163,Okidata ML395C Color Dot Matrix Printer,Dorothy Badders,1360.14
20164,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Muhammed MacIntyre,270.98
20165,Microsoft Internet Keyboard,Muhammed MacIntyre,20.97
20166,Xerox 1982,Don Miller,22.84
20167,Global Ergonomic Managers Chair,Sylvia Foulston,180.98
20168,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Becky Castell,130.98
20169,Xerox 1971,Dorothy Wardle,4.28
20170,Eldon Portable Mobile Manager,Dorothy Wardle,28.28
20171,Accessory6,Dorothy Wardle,55.99
20172,Durable Pressboard Binders,Ann Chong,3.8
20173,Fellowes 17-key keypad for PS/2 interface,Ann Chong,30.73
20174,StarTAC ST7762,Ann Chong,125.99
20175,Accessory21,Clay Rozendal,20.99
20176,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Grant Carroll,1270.99
20177,Staples 6 Outlet Surge,Brendan Dodson,11.97
20178,Recycled Eldon Regeneration Jumbo File,Carlos Daly,12.28
20179,Verbatim DVD-R 4.7GB authoring disc,Alan Barnes,39.24
20180,Canon P1-DHIII Palm Printing Calculator,Alan Barnes,17.98
20181,GBC Binding covers,Alan Barnes,12.95
20182,Newell 323,Nicole Hansen,1.68
20183,"Global Stack Chair without Arms, Black",Cari Schnelling,25.98
20184,"Speediset Carbonless Redi-Letter� 7"" x 8 1/2""",Chad Cunningham,10.31
20185,GBC Recycled Regency Composition Covers,Bryan Mills,59.78
20186,Accessory29,Bryan Mills,20.99
20187,Newell 323,Adrian Hane,1.68
20188,SANFORD Major Accent� Highlighters,Adrian Hane,7.08
20189,Polycom ViaVideo� Desktop Video Communications Unit,Rick Reed,574.74
20190,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Heather Kirkland,36.55
20191,Accessory24,Fred Wasserman,55.99
20192,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Becky Castell,51.75
20193,Recycled Steel Personal File for Standard File Folders,Becky Castell,55.29
20194,"Eldon Expressions� Desk Accessory, Wood Pencil Holder, Oak",Beth Thompson,9.65
20195,Accessory39,Claudia Miner,20.99
20196,Bell Sonecor JB700 Caller ID,Jack Lebron,7.99
20197,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Alan Barnes,7.64
20198,GBC Standard Plastic Binding Systems Combs,Carlos Soltero,8.85
20199,Xerox 1930,Clay Rozendal,6.48
20200,Avery 474,Clay Rozendal,2.88
20201,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Julia West,880.98
20202,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Alan Barnes,200.97
20203,"IBM 80 Minute CD-R Spindle, 50/Pack",Joy Bell,20.89
20204,"Peel & Seel� Recycled Catalog Envelopes, Brown",Joy Bell,11.58
20205,Avery 506,Joy Bell,4.13
20206,Prang Drawing Pencil Set,Jack Lebron,2.78
20207,TDK 4.7GB DVD+RW,Anthony Johnson,14.48
20208,U.S. Robotics 56K Internet Call Modem,Anthony Johnson,99.99
20209,Xerox 190,Anthony Johnson,4.98
20210,Standard Line� �While You Were Out� Hardbound Telephone Message Book,Eugene Barchas,21.98
20211,CF 888,Eugene Barchas,195.99
20212,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Thomas Seio,200.97
20213,Dana Halogen Swing-Arm Architect Lamp,Bryan Mills,40.97
20214,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Bryan Mills,349.45
20215,Lexmark Z25 Color Inkjet Printer,Eugene Barchas,80.97
20216,Hon Multipurpose Stacking Arm Chairs,Sylvia Foulston,216.6
20217,Hon Olson Stacker Stools,Sylvia Foulston,140.81
20218,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Carl Ludwig,22.72
20219,12-1/2 Diameter Round Wall Clock,Julia West,19.98
20220,Epson DFX5000+ Dot Matrix Printer,Don Jones,1500.97
20221,"Fellowes Basic 104-Key Keyboard, Platinum",Mike Pelletier,20.95
20222,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Mike Pelletier,23.99
20223,GBC Standard Therm-A-Bind Covers,Eugene Barchas,24.92
20224,"80 Minute CD-R Spindle, 100/Pack - Staples",Ann Chong,39.48
20225,Xerox 1892,Ann Chong,38.76
20226,Staples Paper Clips,Charles McCrossin,2.47
20227,"Metal Folding Chairs, Beige, 4/Carton",Annie Cyprus,33.94
20228,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Annie Cyprus,8.33
20229,Computer Printout Paper with Letter-Trim Perforations,Carlos Soltero,18.97
20230,Bush Mission Pointe Library,Doug Bickford,150.98
20231,Hon Olson Stacker Stools,Carlos Daly,140.81
20232,Xerox 1929,Fred Wasserman,22.84
20233,Home/Office Personal File Carts,Fred Wasserman,34.76
20234,Avery 507,Sylvia Foulston,2.88
20235,i470,Michelle Lonsdale,205.99
20236,3M Organizer Strips,Sylvia Foulston,5.4
20237,"Imation 3.5 IBM Diskettes, 10/Box",Sylvia Foulston,8.46
20238,"GE 4 Foot Flourescent Tube, 40 Watt",Sylvia Foulston,14.98
20239,300 Series Non-Flip,Sylvia Foulston,155.99
20240,"Executive Impressions 13"" Chairman Wall Clock",Charlotte Melton,25.38
20241,Micro Innovations 104 Keyboard,Barry French,10.97
20242,US Robotics 56K V.92 External Faxmodem,Heather Kirkland,99.99
20243,Fellowes Staxonsteel� Drawer Files,Heather Kirkland,193.17
20244,Accessory39,Heather Kirkland,20.99
20245,Telescoping Adjustable Floor Lamp,Henry Goldwyn,19.99
20246,Canon MP41DH Printing Calculator,Frank Price,150.98
20247,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jim Radford,370.98
20248,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Jim Radford,179.99
20249,"Memo Book, 100 Message Capacity, 5 3/8� x 11�",Ralph Knight,6.74
20250,Belkin 6 Outlet Metallic Surge Strip,Delfina Latchford,10.89
20251,Xerox 21,Delfina Latchford,6.48
20252,GBC DocuBind TL200 Manual Binding Machine,Roy Skaria,223.98
20253,"Sauder Forest Hills Library, Woodland Oak Finish",Roy Skaria,140.98
20254,Xerox 1940,Monica Federle,54.96
20255,Bagged Rubber Bands,Monica Federle,1.26
20256,Xerox 1897,Charles McCrossin,4.98
20257,Poly Designer Cover & Back,Don Miller,18.99
20258,Bionaire Personal Warm Mist Humidifier/Vaporizer,Jeremy Lonsdale,46.89
20259,"Acme� 8"" Straight Scissors",Jeremy Lonsdale,12.98
20260,Heavy-Duty E-Z-D� Binders,Grant Carroll,10.91
20261,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Carl Ludwig,4.98
20262,Deluxe Rollaway Locking File with Drawer,Carlos Daly,415.88
20263,252,Ralph Knight,65.99
20264,6160,Cindy Schnelling,115.99
20265,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Claudia Miner,5.02
20266,Prismacolor Color Pencil Set,Roy Skaria,19.84
20267,Wilson Jones DublLock� D-Ring Binders,Delfina Latchford,6.75
20268,Binder Posts,Edward Hooks,5.74
20269,Epson LQ-570e Dot Matrix Printer,Edward Hooks,270.97
20270,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Don Miller,260.98
20271,Fellowes PB300 Plastic Comb Binding Machine,Grant Carroll,387.99
20272,Rush Hierlooms Collection Rich Wood Bookcases,Grant Carroll,160.98
20273,Avery 481,Brad Eason,3.08
20274,Sharp AL-1530CS Digital Copier,Charles McCrossin,499.99
20275,"SAFCO Commercial Wire Shelving, Black",Charles McCrossin,138.14
20276,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Charles McCrossin,41.94
20277,Self-Adhesive Address Labels for Typewriters by Universal,Charles McCrossin,7.31
20278,StarTAC Series,Bryan Mills,65.99
20279,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Monica Federle,7.64
20280,Dana Halogen Swing-Arm Architect Lamp,Michelle Lonsdale,40.97
20281,Global Comet� Stacking Armless Chair,Michelle Lonsdale,299.05
20282,Hon 4070 Series Pagoda� Armless Upholstered Stacking Chairs,Michelle Lonsdale,291.73
20283,"Fellowes Internet Keyboard, Platinum",Michelle Lonsdale,30.42
20284,Deluxe Rollaway Locking File with Drawer,Beth Thompson,415.88
20285,Luxo Economy Swing Arm Lamp,Cindy Schnelling,19.94
20286,"*Staples* vLetter Openers, 2/Pack",Cindy Schnelling,3.68
20287,Staples 6 Outlet Surge,Nicole Hansen,11.97
20288,Acco Perma� 2700 Stacking Storage Drawers,Nicole Hansen,29.74
20289,Fellowes Stor/Drawer� Steel Plus� Storage Drawers,Nicole Hansen,95.43
20290,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Cari Schnelling,300.65
20291,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Cari Schnelling,45.19
20292,Lock-Up Easel 'Spel-Binder',Roy Skaria,28.53
20293,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Susan Vittorini,5.68
20294,"Tenex File Box, Personal Filing Tote with Lid, Black",Susan Vittorini,15.51
20295,Fellowes Black Plastic Comb Bindings,Sylvia Foulston,5.81
