814,"Tenex File Box, Personal Filing Tote with Lid, Black",Justin Knight,15.51
815,1726 Digital Answering Machine,Luke Weiss,20.99
816,DAX Clear Channel Poster Frame,Luke Weiss,14.58
817,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Christina Vanderzanden,8.33
818,Xerox 1891,Christina Vanderzanden,48.91
819,Xerox 220,Lena Cacioppo,6.48
820,Computer Printout Paper with Letter-Trim Perforations,Seth Vernon,18.97
821,Wausau Papers Astrobrights� Colored Envelopes,Sanjit Chand,5.98
822,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Sanjit Chand,10.4
823,Belkin MediaBoard 104- Keyboard,Julie Creighton,27.48
824,"Executive Impressions 12"" Wall Clock",Sanjit Chand,17.67
825,Southworth 25% Cotton Antique Laid Paper & Envelopes,Sanjit Chand,8.34
826,6185,Sanjit Chand,205.99
827,"Eldon Spacemaker� Box, Quick-Snap Lid, Clear",Anthony Johnson,3.34
828,Xerox 1995,Anthony Johnson,6.48
829,Honeywell Quietcare HEPA Air Cleaner,Kimberly Carter,78.65
830,Xerox 1993,Kimberly Carter,6.48
831,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Marina Lichtenstein,243.98
832,"Strathmore #10 Envelopes, Ultimate White",Sanjit Chand,52.71
833,Fellowes 8 Outlet Superior Workstation Surge Protector,Sally Knutson,41.71
834,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Sally Knutson,60.98
835,Fiskars� Softgrip Scissors,Luke Weiss,10.98
836,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Anthony Johnson,279.81
837,Accessory20,Michelle Arnett,85.99
838,Xerox 1971,Luke Weiss,4.28
839,5165,Luke Weiss,175.99
840,Lexmark Z54se Color Inkjet Printer,Luke Weiss,90.97
841,StarTAC 7760,Luke Weiss,65.99
842,"Premier Elliptical Ring Binder, Black",Rob Haberlin,30.44
843,Wilson Jones DublLock� D-Ring Binders,Julie Creighton,6.75
844,Micro Innovations 104 Keyboard,Julie Creighton,10.97
845,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Justin Knight,10.64
846,Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac,Sally Knutson,4.06
847,GBC Standard Plastic Binding Systems Combs,Sally Knutson,8.85
848,Avery 520,Sally Knutson,3.15
849,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Michelle Arnett,48.92
850,"Cardinal Slant-D� Ring Binder, Heavy Gauge Vinyl",Michelle Arnett,8.69
851,Fiskars� Softgrip Scissors,Julie Creighton,10.98
852,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Sally Knutson,8.01
853,Xerox 226,Sally Knutson,6.48
854,Sanford 52201 APSCO Electric Pencil Sharpener,Sally Knutson,40.97
855,Laminate Occasional Tables,Sally Knutson,154.13
856,Round Ring Binders,Kimberly Carter,2.08
857,Durable Pressboard Binders,Rob Haberlin,3.8
858,Avery 52,Rob Haberlin,3.69
859,Avery 492,Sally Knutson,2.88
860,"Executive Impressions 13"" Chairman Wall Clock",Sally Knutson,25.38
861,Binder Posts,Marina Lichtenstein,5.74
862,Avery 498,Christina DeMoss,2.89
863,Xerox 1891,Christina DeMoss,48.91
864,DIXON Oriole� Pencils,Luke Weiss,2.58
865,Avery Durable Binders,Sally Knutson,2.88
866,Avery 510,Michelle Arnett,3.75
867,"Super Bands, 12/Pack",Michelle Arnett,1.86
868,iDEN i95,Sanjit Chand,65.99
869,Staples 6 Outlet Surge,Anthony Johnson,11.97
870,Lock-Up Easel 'Spel-Binder',Anthony Johnson,28.53
871,"Memorex 4.7GB DVD+R, 3/Pack",Anthony Johnson,15.28
872,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Luke Weiss,136.98
873,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Luke Weiss,30.93
874,Office Star Flex Back Scooter Chair with White Frame,Rob Haberlin,110.98
875,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Monica Federle,51.94
876,Southworth 25% Cotton Premium Laser Paper and Envelopes,Monica Federle,19.98
877,Howard Miller 12-3/4 Diameter Accuwave DS � Wall Clock,Kimberly Carter,78.69
878,Lock-Up Easel 'Spel-Binder',Michelle Arnett,28.53
879,StarTAC 7760,Michelle Arnett,65.99
880,"Seth Thomas 12"" Clock w/ Goldtone Case",Sanjit Chand,22.98
881,Bevis Round Conference Room Tables and Bases,Sanjit Chand,179.29
882,#10 Self-Seal White Envelopes,Marina Lichtenstein,11.09
883,Xerox 1885,Joy Smith,48.04
884,Fellowes Super Stor/Drawer� Files,Christina DeMoss,161.55
885,"Advantus Push Pins, Aluminum Head",Monica Federle,5.81
886,Acco Perma� 2700 Stacking Storage Drawers,Monica Federle,29.74
887,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Michelle Arnett,3.81
888,Bevis Steel Folding Chairs,Michelle Arnett,95.95
889,"Staples Vinyl Coated Paper Clips, 800/Box",Michelle Arnett,7.89
890,Bevis 36 x 72 Conference Tables,Michelle Arnett,124.49
891,Telescoping Adjustable Floor Lamp,Michelle Arnett,19.99
892,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Michelle Arnett,16.91
893,"Advantus Push Pins, Aluminum Head",Sally Knutson,5.81
894,"Micro Innovations Micro 3000 Keyboard, Black",Sally Knutson,26.31
895,LX 677,Christina DeMoss,110.99
896,"Bush Westfield Collection Bookcases, Fully Assembled",Joy Smith,100.98
897,Canon MP41DH Printing Calculator,Joy Smith,150.98
898,7160,Sonia Sunley,140.99
899,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Anthony O'Donnell,59.98
900,DAX Clear Channel Poster Frame,Anthony O'Donnell,14.58
901,"Memorex 4.7GB DVD-RAM, 3/Pack",Emily Grady,31.78
902,Prang Drawing Pencil Set,Emily Grady,2.78
903,Euro Pro Shark Stick Mini Vacuum,Alex Avila,60.98
904,M3682,Alex Avila,125.99
905,StarTAC 6500,Alex Avila,125.99
906,SAFCO Arco Folding Chair,Brian Moss,276.2
907,Eldon Advantage� Chair Mats for Low to Medium Pile Carpets,Emily Grady,43.31
908,SC7868i,Emily Grady,125.99
909,HP Office Recycled Paper (20Lb. and 87 Bright),Anna Andreadi,5.78
910,KF 788,Anna Andreadi,45.99
911,Logitech Internet Navigator Keyboard,Emily Grady,30.98
912,ACCOHIDE� Binder by Acco,Barbara Fisher,4.13
913,"O'Sullivan Elevations Bookcase, Cherry Finish",Barbara Fisher,130.98
914,Serrated Blade or Curved Handle Hand Letter Openers,Emily Grady,3.14
915,"Tyvek � Top-Opening Peel & Seel Envelopes, Plain White",Kelly Williams,27.18
916,Keytronic 105-Key Spanish Keyboard,Sonia Sunley,73.98
917,"*Staples* vLetter Openers, 2/Pack",Sonia Sunley,3.68
918,Hon 4700 Series Mobuis� Mid-Back Task Chairs with Adjustable Arms,Sonia Sunley,355.98
919,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Sonia Sunley,160.98
920,Global Adaptabilities� Conference Tables,Sonia Sunley,280.98
921,Motorola SB4200 Cable Modem,Sonia Sunley,179.99
922,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Jocasta Rupert,6.84
923,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Sonia Sunley,35.89
924,Wilson Jones DublLock� D-Ring Binders,Kelly Williams,6.75
925,Strathmore Photo Mount Cards,Anna Andreadi,6.78
926,Xerox 1978,Rick Duston,5.78
927,"GBC White Gloss Covers, Plain Front",Sonia Sunley,14.48
928,GBC DocuBind 200 Manual Binding Machine,Angele Hood,420.98
929,Self-Adhesive Address Labels for Typewriters by Universal,Sonia Sunley,7.31
930,"O'Sullivan Elevations Bookcase, Cherry Finish",Sonia Sunley,130.98
931,Xerox 1891,Sonia Sunley,48.91
932,Fellowes Recycled Storage Drawers,Sonia Sunley,111.03
933,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Sonia Sunley,208.16
934,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Dennis Bolton,20.24
935,Newell 312,Stewart Carmichael,5.84
936,Avery 487,Dennis Bolton,3.69
937,Avery 487,Sonia Sunley,3.69
938,Serrated Blade or Curved Handle Hand Letter Openers,Sonia Sunley,3.14
939,"Eureka Hand Vacuum, Bagless",Stewart Carmichael,49.43
940,Airmail Envelopes,Kelly Williams,83.93
941,Keytronic French Keyboard,Sonia Sunley,73.98
942,TDK 4.7GB DVD-R,Kelly Williams,10.01
943,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Sonia Sunley,4.91
944,Hon Olson Stacker Stools,Sonia Sunley,140.81
945,Newell 314,Sonia Sunley,5.58
946,Global Ergonomic Managers Chair,Sonia Sunley,180.98
947,Xerox 1995,Sonia Sunley,6.48
948,Belkin 8 Outlet Surge Protector,Anna Andreadi,40.98
949,Canon Image Class D660 Copier,Seth Vernon,599.99
950,Xerox 1919,Seth Vernon,40.99
951,Eldon Jumbo ProFile� Portable File Boxes Graphite/Black,Seth Vernon,15.31
952,Accessory27,Alex Avila,35.99
953,Berol Giant Pencil Sharpener,Sarah Foster,16.99
954,Verbatim DVD-R 4.7GB authoring disc,Alex Avila,39.24
955,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Alex Avila,8.01
956,Xerox 227,Anna Andreadi,6.48
957,"Sauder Forest Hills Library, Woodland Oak Finish",Angele Hood,140.98
958,GBC VeloBinder Electric Binding Machine,Sonia Sunley,120.98
959,Accessory4,Kelly Williams,85.99
960,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Anna Andreadi,71.37
961,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",Alex Avila,6.98
962,Microsoft Internet Keyboard,Jim Karlsson,20.97
963,Xerox 1962,Sonia Sunley,4.28
964,636,Alex Avila,115.99
965,Global Commerce� Series High-Back Swivel/Tilt Chairs,Lisa DeCherney,284.98
966,Wilson Jones Easy Flow II� Sheet Lifters,Barbara Fisher,1.8
967,Avery White Multi-Purpose Labels,Barbara Fisher,4.98
968,Accessory25,Barbara Fisher,20.99
969,Xerox 199,Lisa DeCherney,4.28
970,Bretford Rectangular Conference Table Tops,Lisa DeCherney,376.13
971,Bush Advantage Collection� Racetrack Conference Table,Lisa DeCherney,424.21
972,T28 WORLD,Lisa DeCherney,195.99
973,Hon Comfortask� Task/Swivel Chairs,Barbara Fisher,113.98
974,Fellowes 17-key keypad for PS/2 interface,Barbara Fisher,30.73
975,Xerox 1938,Barbara Fisher,47.9
976,"Executive Impressions 12"" Wall Clock",Alex Avila,17.67
977,1726 Digital Answering Machine,Roy Skaria,20.99
978,Hon 4070 Series Pagoda� Armless Upholstered Stacking Chairs,Angele Hood,291.73
979,Rediform S.O.S. Phone Message Books,Seth Vernon,4.98
980,StarTAC 3000,Seth Vernon,125.99
981,Staples� General Use 3-Ring Binders,Sarah Foster,1.88
982,Adesso Programmable 142-Key Keyboard,Kelly Williams,152.48
983,"ACCOHIDE� 3-Ring Binder, Blue, 1""",Dennis Bolton,4.13
984,Ampad #10 Peel & Seel� Holiday Envelopes,Dennis Bolton,4.48
985,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Roy Skaria,7.28
986,Durable Pressboard Binders,Jim Karlsson,3.8
987,"Global Leather and Oak Executive Chair, Black",Jim Karlsson,300.98
988,3M Organizer Strips,Barbara Fisher,5.4
989,Xerox 1983,Anna Andreadi,5.98
990,Advantus Map Pennant Flags and Round Head Tacks,Seth Vernon,3.95
991,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Alex Avila,160.98
992,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Alex Avila,17.98
993,5185,Alex Avila,115.99
994,Hon Every-Day� Chair Series Swivel Task Chairs,Sonia Sunley,120.98
995,Avery 494,Lisa DeCherney,2.61
996,Xerox 1905,Dennis Bolton,6.48
997,Dana Halogen Swing-Arm Architect Lamp,Anthony O'Donnell,40.97
998,Maxell DVD-RAM Discs,Barbara Fisher,16.48
999,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Barbara Fisher,20.24
1000,Computer Printout Paper with Letter-Trim Perforations,Barbara Fisher,18.97
